batter,pressure_balls,pressure_exposure,total_runs,weighted_runs,total_boundaries,weighted_boundaries,dismissals,weighted_dismissals,pressure_avg_score_per_ball,pressure_adjusted_sr_raw,pressure_boundary_rate_raw,pressure_dismissal_rate_raw,reliability_raw,pressure_adjusted_sr_reliable,pressure_adjusted_sr_reliable_norm,pressure_exposure_norm,pressure_boundary_rate_raw_norm,reliability_raw_norm,pressure_dismissal_rate_norm_temp,pressure_dismissal_rate_norm,batter_clutch_index,death_strike_rate,middle_strike_rate,pp_strike_rate,death_specialist_score,high_rrr_specialist_score,collapse_specialist_score,stabilizer_score,accelerator_score,reliability_label,risk_score_raw,reward_score_raw,risk_score_norm,reward_score_norm,risk_reward_profile,batter_role,strength_tags,weakness_tags,best_phase,death_finish_fit,high_pressure_chase_fit,collapse_situation_fit,controlled_chase_fit,comfortable_chase_fit,neutral_situation_fit
AT Rayudu,1831,2238.3,2201,2503.1,270,303.3,77,149.2,1.2224467504096124,111.83040700531652,0.13550462404503416,0.0666577313139436,1831,111.44201562946873,0.37514162000248485,0.6005515600497486,0.2829172302031168,0.6599486991572004,0.1904506608969817,0.8095493391030183,0.4925517833252931,153.33333333333334,121.63965681601525,105.41958041958041,0.4305679965558001,0.4852064898740632,0.4372126950467578,0.4909982817130209,0.4561800759652196,High Reliability,0.0666577313139436,72.28539433948261,0.1904506608969817,0.3523895667941273,Low Risk Stabilizer,Clutch Finisher,No Strong Specialist Tag,No Major Weakness Tag,Death,0.48431286054979633,0.5074488618475725,0.4951373099855971,0.5144196232716722,0.5045414822977576,0.5121653504475301
Abdul Samad,204,703.2,264,932.4,31,110.5,17,62.5,3.447058823529412,132.5938566552901,0.15713879408418657,0.08887940841865756,204,125.63032649596582,0.4817778884726326,0.18550262261396203,0.32808675492122596,0.06375961890802491,0.25394116691045016,0.7460588330895499,0.3631945192951881,150.5050505050505,108.8235294117647,133.33333333333331,0.37913878130095996,0.3559655071938944,0.4383882286168742,0.5048001597322612,0.32254006235852795,High Reliability,0.08887940841865756,81.66374766094695,0.25394116691045016,0.4478525705265662,Low Risk Stabilizer,Clutch Finisher,No Strong Specialist Tag,No Major Weakness Tag,Death,0.3193560335992119,0.3072567880092641,0.38375817807505636,0.36790825523506826,0.2963327773847448,0.30505058919865113
Abhishek Sharma,492,548.6,730,581.3,106,75.2,31,61.2,1.115040650406504,105.96062705067443,0.13707619394823187,0.11155668975574189,492,105.15421527901837,0.3278838757532674,0.14370302276537067,0.28619847766767204,0.1692927812385489,0.31873339930211964,0.6812666006978804,0.29634450376010224,76.92307692307693,147.2972972972973,154.7169811320755,0.0,0.27715257367978047,0.09763318701212163,0.05097902544360192,0.249107096342052,High Reliability,0.11155668975574189,68.5755769253403,0.31873339930211964,0.31462704052606855,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator",Powerplay,0.13684610757711568,0.2601624918661305,0.13646084910355194,0.14531397849542033,0.19985590664925856,0.2078268724877068
Abishek Porel,98,218.2,121,223.8,17,30.7,8,23.0,2.226530612244898,102.56645279560037,0.14069660861594868,0.10540788267644363,98,100.75992260989848,0.29485732472758075,0.0543719245119775,0.2937574646557232,0.024917552216929276,0.3011653790755532,0.6988346209244468,0.24650202941677035,116.66666666666667,129.7872340425532,117.77777777777779,0.0,0.3148188503336833,0.09797886861697346,0.15192458521157,0.29519385190479774,Low Reliability,0.10540788267644363,66.08381791057703,0.3011653790755532,0.28926322750120975,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in Collapse, Poor Stabilizer, Poor Accelerator, Low Sample Confidence",Middle,0.10964221797245163,0.25032945070116486,0.13021073246557535,0.13937839634502264,0.1650576837154549,0.16654809227683065
Aman Hakim Khan,52,154.70000000000002,47,128.70000000000002,5,11.9,5,15.7,2.9750000000000005,83.19327731092437,0.07692307692307691,0.10148674854557206,52,90.0686920829824,0.2145043539284619,0.03720326610068675,0.1606060606060606,0.008061561011359472,0.2899621387016344,0.7100378612983655,0.18954632416397166,84.61538461538461,92.3076923076923,,0.0,0.0,0.24625171967730114,0.35821576848841985,0.0,Low Reliability,0.10148674854557206,57.11813832671251,0.2899621387016344,0.1980008625379041,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Accelerator, Low Sample Confidence",Powerplay,0.04859581519269684,0.04859581519269684,0.22717312897752368,0.223624756149672,0.06795352565966198,0.07743084186786056
Anmolpreet Singh,48,77.7,59,86.8,10,13.3,5,9.100000000000001,1.6187500000000001,111.7117117117117,0.17117117117117117,0.11711711711711713,48,104.3175340250847,0.32159556083982077,0.01638457794841291,0.35738465738465747,0.006595822645657752,0.3346203346203346,0.6653796653796654,0.2530501784681247,,,122.91666666666667,0.0,0.0,0.0,0.0,0.0,Low Reliability,0.11711711711711713,69.43736726189766,0.3346203346203346,0.32339927284611397,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator, Low Sample Confidence",Powerplay,0.06425191801387985,0.06425191801387985,0.05159940909047361,0.06458170914616274,0.0898867269929752,0.10253923591638145
Anuj Rawat,150,224.0,152,224.5,19,35.300000000000004,7,18.1,1.4933333333333334,100.22321428571428,0.15758928571428574,0.08080357142857143,150,99.47219157576639,0.2851790174530128,0.05594008543773319,0.32902732683982694,0.043972150971051664,0.2308673469387755,0.7691326530612245,0.258122811046506,173.33333333333334,91.30434782608695,95.45454545454545,0.0,0.0,0.30133019189443866,0.28315656408825696,0.0,Medium Reliability,0.08080357142857143,65.98688637403126,0.2308673469387755,0.2882765536878143,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Stabilizer, Poor Accelerator",Death,0.07112652540728424,0.07112652540728424,0.24954160263479866,0.2326959687656145,0.09913741406048741,0.11204355461281273
Anureet Singh,39,175.4,25,108.60000000000001,2,9.600000000000001,4,20.700000000000003,4.4974358974358974,61.91562143671609,0.054732041049030795,0.11801596351197265,39,81.74904953177602,0.1519757241984072,0.04279997837019413,0.1142738675235825,0.0032979113228288753,0.33718846717706463,0.6628115328229354,0.15326720546265696,66.66666666666666,58.333333333333336,,0.0,0.0,0.1852839301675793,0.3293428579896523,0.0,Low Reliability,0.11801596351197265,51.238711361026844,0.33718846717706463,0.13815370823147882,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Accelerator, Low Sample Confidence",Powerplay,0.03881148806408857,0.03881148806408857,0.18759741435540053,0.19130316996012417,0.05430310417649571,0.06196646444962856
Arshad Khan,34,126.3,58,207.1,8,27.9,1,4.9,3.7147058823529413,163.97466349960413,0.2209026128266033,0.03879651623119557,34,124.23922299146047,0.47132265612172064,0.029524685015951978,0.4612178795076658,0.0014657383657017235,0.11084718923198733,0.8891528107680127,0.352751823209685,188.88888888888889,150.0,,0.0,0.0,0.45991814085326205,0.48182500076178175,0.0,Low Reliability,0.03879651623119557,83.37963830794041,0.11084718923198733,0.4653187577796624,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator, Low Sample Confidence",Powerplay,0.08840781655727652,0.08840781655727652,0.37519373192854255,0.3491034819128377,0.12375628579653009,0.14139387695701436
Ashutosh Sharma,90,264.3,153,452.1,21,62.4,4,13.7,2.936666666666667,171.05561861521,0.23609534619750283,0.05183503594400302,90,144.68544176903598,0.624992003747398,0.06683610014600119,0.4929384652426651,0.021986075485525836,0.1481001026971515,0.8518998973028485,0.425792692367673,183.72093023255815,157.4468085106383,,0.0,0.0,0.5005557300080402,0.5148510871567391,0.0,Low Reliability,0.05183503594400302,96.2550789093217,0.1481001026971515,0.5963788908387717,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator, Low Sample Confidence",Powerplay,0.10974608441474712,0.10974608441474712,0.41739151358876436,0.3911544146954901,0.1534246574257907,0.17471429204417438
Atharva Taide,105,185.2,138,245.0,18,33.5,4,7.6000000000000005,1.7638095238095237,132.28941684665227,0.1808855291576674,0.041036717062634995,105,120.9764189754492,0.4468001285079206,0.04544962958957443,0.3776670593625238,0.027482594356907288,0.11724776303609998,0.8827522369639,0.33685764907538784,,120.0,141.8181818181818,0.0,0.452614778509971,0.0,0.0,0.4195018251602846,Medium Reliability,0.041036717062634995,79.82127255157621,0.11724776303609998,0.4290978699715949,Low Risk Stabilizer,Anchor / Stabilizer,No Strong Specialist Tag,"Weak at Death, Weak in Collapse, Poor Stabilizer",Powerplay,0.15126207519642576,0.3532830778584284,0.07149391896861367,0.08971093114022842,0.22827215233783835,0.2307625342035308
Azhar Mahmood,131,175.7,152,150.1,20,17.9,8,17.0,1.3412213740458014,85.42970973249858,0.10187820147979511,0.09675583380762665,131,88.68645385222902,0.204115751053093,0.04288109014221597,0.2127093358169056,0.037009893733968485,0.2764452394503618,0.7235547605496382,0.2000358789372753,112.5,119.10112359550563,107.6923076923077,0.0,0.0,0.15338940802302808,0.23727073864782644,0.0,Medium Reliability,0.09675583380762665,57.28700037052921,0.2764452394503618,0.19971972270094013,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator",Middle,0.0555604537944141,0.0555604537944141,0.1662321077187182,0.1711335886124574,0.07741453637484005,0.08741633032170383
B Chipli,116,131.0,122,151.4,15,21.200000000000003,7,11.6,1.1293103448275863,115.57251908396947,0.16183206106870232,0.08854961832061069,116,110.04438786769033,0.36463735274835696,0.030795436110960903,0.33788572750404827,0.031513374862587026,0.25299890948745907,0.7470010905125409,0.2821240027277844,154.54545454545453,110.9090909090909,88.0,0.0,0.0,0.0,0.0,0.0,Medium Reliability,0.08854961832061069,72.49991516336229,0.25299890948745907,0.35457319130780846,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator",Death,0.07525800691133415,0.07525800691133415,0.06115180677494493,0.0768336756544635,0.10504607592724194,0.11915227606363116
B Kumar,233,1048.2,207,919.4,23,101.2,20,99.8,4.498712446351932,87.71226865102079,0.09654646059912231,0.09521083762640717,233,89.39192497520841,0.20941791906842766,0.2787811604390851,0.2015773071296827,0.0743862220593624,0.2720309646468776,0.7279690353531224,0.2537148326288571,96.51162790697676,67.21311475409836,,0.1947487720413751,0.2777518273972187,0.4164150387682696,0.5464392419017707,0.23633982563566855,High Reliability,0.09521083762640717,57.49701340908994,0.2720309646468776,0.20185746210963756,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator",Powerplay,0.1976745627300877,0.23295533755213982,0.3650767258174263,0.35284269498836046,0.20171214664916462,0.21086329735113413
B Lee,49,187.9,60,226.8,8,30.2,5,17.0,3.8346938775510204,120.70250133049494,0.16072378924960085,0.09047365620010643,49,108.84220946959991,0.35560204053860744,0.04617963553777105,0.33557179028174244,0.006962257237083181,0.25849616057173264,0.7415038394282674,0.27700723439364777,140.54054054054055,66.66666666666666,,0.0,0.0,0.34550115770913464,0.3944251819448139,0.0,Low Reliability,0.09047365620010643,71.73427725174398,0.25849616057173264,0.3467797021621997,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator, Low Sample Confidence",Powerplay,0.07029614718397442,0.07029614718397442,0.29325254403414935,0.27779330526834034,0.09834498348519335,0.11219534520487574
B Sai Sudharsan,340,303.9,416,376.4,48,46.0,11,12.1,0.8938235294117647,123.85653175386639,0.15136558078315238,0.03981572885817703,340,120.44147940669411,0.4427796386831755,0.07754285405288487,0.316032985332097,0.11359472334188347,0.11375922530907721,0.8862407746909228,0.34568866005403653,214.28571428571428,117.01030927835052,125.17985611510791,0.0,0.4060044153748771,0.0,0.0,0.36897218444537827,High Reliability,0.03981572885817703,78.31951087534256,0.11375922530907721,0.41381131852813297,Low Risk Stabilizer,Anchor / Stabilizer,No Strong Specialist Tag,"Weak at Death, Weak in Collapse, Poor Stabilizer",Death,0.15880720118159838,0.3396575765538182,0.08617694051208982,0.10914110968188583,0.23595302179863403,0.24219529176496674
BA Stokes,412,473.6,584,641.7,79,84.4,21,34.1,1.1495145631067962,135.49408783783784,0.17820945945945946,0.07200168918918919,412,131.35177567421064,0.5247790600955553,0.12342507975990917,0.37207975020475026,0.13997801392451448,0.20571911196911194,0.794280888030888,0.3908333934126825,210.52631578947367,130.76923076923077,140.52287581699346,0.0,0.23121022403714886,0.4040760391997338,0.4181610916867277,0.18013937126497281,High Reliability,0.07200168918918919,85.93944378290476,0.20571911196911194,0.4913752211303825,Low Risk Stabilizer,Anchor / Stabilizer,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator",Death,0.14572595613159373,0.2472170143097019,0.3653340693727891,0.352875541068375,0.20982213329558497,0.23057100495740568
BB McCullum,939,847.2,1199,873.3,179,124.0,48,59.0,0.9022364217252397,103.08073654390935,0.14636449480642114,0.06964117091595845,939,102.78439614461782,0.31007282891200083,0.22443627318444817,0.3055913240049218,0.3330890436057164,0.19897477404559555,0.8010252259544044,0.34482096393872613,134.6153846153846,121.61290322580645,130.51409618573797,0.0,0.27593830325364443,0.0,0.0,0.2308425401060245,High Reliability,0.06964117091595845,67.52521747902753,0.19897477404559555,0.303935348252728,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator",Death,0.17079497854144265,0.29271242684820165,0.11892754932860268,0.15282304970582483,0.24501578112620356,0.2597338549473626
BCJ Cutting,58,180.4,93,276.7,12,35.1,4,13.9,3.110344827586207,153.38137472283813,0.19456762749445677,0.0770509977827051,58,127.38033246500696,0.4949305539375318,0.0441518412372249,0.406233622253578,0.010260168559912056,0.220145707950586,0.779854292049414,0.3472620876494226,194.73684210526315,95.0,,0.0,0.0,0.42644254851465546,0.41709633127659157,0.0,Low Reliability,0.0770509977827051,84.21090457878245,0.220145707950586,0.47378028320912385,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator, Low Sample Confidence",Powerplay,0.08835454719634246,0.08835454719634246,0.3458425450388814,0.3201397812740762,0.12359376438928033,0.14095686877175145
BJ Hodge,585,922.5,746,1216.5,92,151.9,22,56.2,1.5769230769230769,131.869918699187,0.16466124661246614,0.06092140921409214,585,129.1415096241268,0.5081671796451671,0.24479532796193154,0.34379272398784605,0.20337119824111397,0.1740611691831204,0.8259388308168796,0.41689440886648516,169.34306569343065,121.80685358255452,96.8503937007874,0.47988402559796317,0.39105962388988447,0.42488675359611183,0.4843768242750481,0.3709984367834072,High Reliability,0.06092140921409214,84.07135563897472,0.1740611691831204,0.472359803461231,Low Risk Stabilizer,Clutch Finisher,No Strong Specialist Tag,No Major Weakness Tag,Death,0.40632685898938287,0.36535281886542365,0.4049334690166709,0.3994070810803333,0.37531369706693707,0.3816207330923864
BJ Rohrer,76,134.3,102,213.20000000000002,13,27.6,4,7.7,1.767105263157895,158.74906924795232,0.20551005212211465,0.0573343261355175,76,134.3324240884168,0.5471809673770581,0.031687665603201215,0.42908007852162733,0.016855991205569805,0.16381236038719282,0.8361876396128072,0.3757190944918238,271.42857142857144,103.27868852459017,100.0,0.0,0.0,0.47841024503677543,0.41906398309247617,0.0,Low Reliability,0.0573343261355175,88.81985653793465,0.16381236038719282,0.5206951714627133,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator, Low Sample Confidence",Death,0.09645817230379142,0.09645817230379142,0.37380231136702946,0.3396554149537917,0.13487288131325226,0.15365883603784347
Bipul Sharma,74,295.8,119,488.20000000000005,14,58.300000000000004,4,13.8,3.9972972972972975,165.04394861392834,0.19709263015551048,0.04665314401622718,74,137.69522878811964,0.5724550784495003,0.07535283620829504,0.41150552174892957,0.01612312202271895,0.1332946971892205,0.8667053028107795,0.39486742546828435,175.0,116.66666666666667,,0.0,0.0,0.46667997316882637,0.49909519039067685,0.0,Low Reliability,0.04665314401622718,90.5008424790922,0.1332946971892205,0.5378060609413198,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator, Low Sample Confidence",Powerplay,0.10113532467047893,0.10113532467047893,0.3928377402622645,0.36996079204211707,0.14142822331844332,0.16117159459185754
C Green,223,457.1,340,636.9,46,83.5,9,16.7,2.0497757847533635,139.33493765040473,0.1826733756289652,0.03653467512579304,223,131.62141856533475,0.5268056376071091,0.11896393229870762,0.38139986608593046,0.0707218761451081,0.10438478607369438,0.8956152139263056,0.39189482422987154,145.83333333333331,153.19148936170214,153.33333333333334,0.0,0.4446659564460014,0.2853640676591185,0.3854155358143253,0.41180082620192443,High Reliability,0.03653467512579304,86.27978616435945,0.10438478607369438,0.49483959327733024,Low Risk Stabilizer,Anchor / Stabilizer,No Strong Specialist Tag,"Weak at Death, Weak in Collapse",Powerplay,0.17035211140952275,0.36880853529801955,0.29948675728496926,0.30408633235332705,0.25425777025995777,0.25983549621017055
C Munro,56,81.5,59,84.5,8,13.0,3,5.8,1.4553571428571428,103.68098159509202,0.15950920245398773,0.07116564417177913,56,100.63293529831407,0.29390291562435245,0.017411993727356294,0.33303588027514414,0.009527299377061196,0.20333041191936893,0.796669588080631,0.25209500075110614,,80.0,119.44444444444444,0.0,0.0,0.0,0.0,0.0,Low Reliability,0.07116564417177913,66.76012927714795,0.20333041191936893,0.2961474546462339,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator, Low Sample Confidence",Powerplay,0.06445284509433571,0.06445284509433571,0.05184809505678041,0.06492921006318877,0.09013871013829938,0.1027434601758547
C de Grandhomme,150,386.9,170,396.6,19,41.0,8,20.8,2.579333333333333,102.50710777978807,0.10597053502196951,0.053760661669682096,150,101.18511169632174,0.29805295372084384,0.09998377764559563,0.2212536322125364,0.043972150971051664,0.15360189048480596,0.846398109515194,0.26364161544651427,100.0,135.06493506493507,12.5,0.0,0.0,0.36615015514438354,0.4631762164561518,0.0,Medium Reliability,0.053760661669682096,64.94988841867182,0.15360189048480596,0.2777208690926905,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator",Middle,0.07250622650728632,0.07250622650728632,0.321578261906752,0.3100465408443687,0.10106899560049032,0.11425107637281605
CA Ingram,121,152.6,127,148.0,16,17.2,8,15.299999999999999,1.2611570247933883,96.98558322411533,0.1127129750982962,0.10026212319790301,121,97.0538698386789,0.26700343556523576,0.03663548369653382,0.23533102982644272,0.03334554781971418,0.2864632091368657,0.7135367908631343,0.22578363669863805,143.33333333333334,100.0,56.25,0.0,0.0,0.0,0.0,0.0,Medium Reliability,0.10026212319790301,62.74084090713919,0.2864632091368657,0.2552347989255615,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator",Death,0.06144774134761664,0.06144774134761664,0.05015855951268474,0.06311501873860234,0.08569338240846613,0.09698256424339807
