batter,bowler,balls,runs,dismissals,boundaries,strike_rate,dismissal_rate,boundary_rate,strike_rate_norm,boundary_rate_norm,dismissal_rate_temp,dismissal_rate_norm,batter_matchup_score,bowler_matchup_score
MC Henriques,SL Malinga,8,14,0,2,175.0,0.0,0.25,0.34027777777777773,0.25,0.0,1.0,0.48263888888888884,0.5173611111111112
MC Henriques,SP Narine,7,9,1,1,128.57142857142858,0.14285714285714285,0.14285714285714285,0.25,0.14285714285714285,0.3333333333333333,0.6666666666666667,0.3273809523809524,0.6726190476190477
MC Henriques,Tejas Baroka,6,7,0,0,116.66666666666667,0.0,0.0,0.22685185185185183,0.0,0.0,1.0,0.36342592592592593,0.6365740740740741
MC Henriques,YK Pathan,6,18,0,3,300.0,0.0,0.5,0.5833333333333333,0.5,0.0,1.0,0.6666666666666666,0.33333333333333337
MC Juneja,Harbhajan Singh,7,9,0,1,128.57142857142858,0.0,0.14285714285714285,0.25,0.14285714285714285,0.0,1.0,0.4107142857142857,0.5892857142857143
MC Juneja,KA Pollard,7,6,0,0,85.71428571428571,0.0,0.0,0.16666666666666663,0.0,0.0,1.0,0.3333333333333333,0.6666666666666667
MC Juneja,KK Cooper,7,2,1,0,28.57142857142857,0.14285714285714285,0.0,0.055555555555555546,0.0,0.3333333333333333,0.6666666666666667,0.19444444444444445,0.8055555555555556
MC Juneja,MG Johnson,8,16,0,3,200.0,0.0,0.375,0.38888888888888884,0.375,0.0,1.0,0.5381944444444444,0.4618055555555556
MC Juneja,PP Ojha,11,11,0,1,100.0,0.0,0.09090909090909091,0.19444444444444442,0.09090909090909091,0.0,1.0,0.3699494949494949,0.6300505050505051
MC Juneja,SL Malinga,9,7,1,1,77.77777777777779,0.1111111111111111,0.1111111111111111,0.15123456790123457,0.1111111111111111,0.25925925925925924,0.7407407407407407,0.28858024691358025,0.7114197530864197
MD Mishra,DE Bollinger,10,19,0,3,190.0,0.0,0.3,0.3694444444444444,0.3,0.0,1.0,0.5097222222222222,0.4902777777777778
MD Mishra,JA Morkel,11,9,1,1,81.81818181818183,0.09090909090909091,0.09090909090909091,0.1590909090909091,0.09090909090909091,0.21212121212121213,0.7878787878787878,0.2992424242424242,0.7007575757575758
MD Mishra,KA Pollard,6,4,1,0,66.66666666666666,0.16666666666666666,0.0,0.1296296296296296,0.0,0.3888888888888889,0.6111111111111112,0.2175925925925926,0.7824074074074074
MD Mishra,M Muralitharan,6,17,0,3,283.33333333333337,0.0,0.5,0.5509259259259259,0.5,0.0,1.0,0.650462962962963,0.349537037037037
MD Mishra,P Kumar,6,4,1,1,66.66666666666666,0.16666666666666666,0.16666666666666666,0.1296296296296296,0.16666666666666666,0.3888888888888889,0.6111111111111112,0.25925925925925924,0.7407407407407407
MD Mishra,R Ashwin,10,3,1,0,30.0,0.1,0.0,0.05833333333333333,0.0,0.23333333333333336,0.7666666666666666,0.22083333333333333,0.7791666666666667
MD Mishra,R McLaren,11,13,0,2,118.18181818181819,0.0,0.18181818181818182,0.22979797979797978,0.18181818181818182,0.0,1.0,0.41035353535353536,0.5896464646464646
MD Mishra,RA Jadeja,9,12,0,1,133.33333333333331,0.0,0.1111111111111111,0.2592592592592592,0.1111111111111111,0.0,1.0,0.4074074074074074,0.5925925925925926
MD Mishra,SJ Srivastava,7,2,0,0,28.57142857142857,0.0,0.0,0.055555555555555546,0.0,0.0,1.0,0.2777777777777778,0.7222222222222222
MD Mishra,VS Malik,8,8,1,2,100.0,0.125,0.25,0.19444444444444442,0.25,0.2916666666666667,0.7083333333333333,0.3368055555555555,0.6631944444444444
MD Mishra,Z Khan,6,5,1,1,83.33333333333334,0.16666666666666666,0.16666666666666666,0.16203703703703703,0.16666666666666666,0.3888888888888889,0.6111111111111112,0.27546296296296297,0.724537037037037
MD Shanaka,M Theekshana,10,15,0,2,150.0,0.0,0.2,0.29166666666666663,0.2,0.0,1.0,0.4458333333333333,0.5541666666666667
MD Shanaka,RA Jadeja,6,2,1,0,33.33333333333333,0.16666666666666666,0.0,0.0648148148148148,0.0,0.3888888888888889,0.6111111111111112,0.18518518518518517,0.8148148148148149
MEK Hussey,A Chandila,9,11,0,1,122.22222222222223,0.0,0.1111111111111111,0.2376543209876543,0.1111111111111111,0.0,1.0,0.3966049382716049,0.6033950617283951
MEK Hussey,A Mishra,9,16,1,3,177.77777777777777,0.1111111111111111,0.3333333333333333,0.34567901234567894,0.3333333333333333,0.25925925925925924,0.7407407407407407,0.441358024691358,0.558641975308642
MEK Hussey,AC Thomas,12,7,0,1,58.333333333333336,0.0,0.08333333333333333,0.11342592592592592,0.08333333333333333,0.0,1.0,0.3275462962962963,0.6724537037037037
MEK Hussey,AL Menaria,6,11,0,2,183.33333333333331,0.0,0.3333333333333333,0.3564814814814814,0.3333333333333333,0.0,1.0,0.511574074074074,0.48842592592592604
MEK Hussey,Azhar Mahmood,12,20,0,2,166.66666666666669,0.0,0.16666666666666666,0.32407407407407407,0.16666666666666666,0.0,1.0,0.4537037037037037,0.5462962962962963
MEK Hussey,D Wiese,11,11,1,1,100.0,0.09090909090909091,0.09090909090909091,0.19444444444444442,0.09090909090909091,0.21212121212121213,0.7878787878787878,0.31691919191919193,0.6830808080808081
MEK Hussey,DJG Sammy,8,15,0,2,187.5,0.0,0.25,0.36458333333333326,0.25,0.0,1.0,0.49479166666666663,0.5052083333333334
MEK Hussey,DS Kulkarni,8,18,0,2,225.0,0.0,0.25,0.43749999999999994,0.25,0.0,1.0,0.53125,0.46875
MEK Hussey,Harbhajan Singh,19,14,1,1,73.68421052631578,0.05263157894736842,0.05263157894736842,0.14327485380116955,0.05263157894736842,0.12280701754385966,0.8771929824561403,0.30409356725146197,0.695906432748538
MEK Hussey,J Botha,19,15,0,1,78.94736842105263,0.0,0.05263157894736842,0.15350877192982454,0.05263157894736842,0.0,1.0,0.3399122807017544,0.6600877192982456
MEK Hussey,JH Kallis,12,20,1,2,166.66666666666669,0.08333333333333333,0.16666666666666666,0.32407407407407407,0.16666666666666666,0.19444444444444445,0.8055555555555556,0.40509259259259256,0.5949074074074074
MEK Hussey,KK Cooper,12,22,1,5,183.33333333333331,0.08333333333333333,0.4166666666666667,0.3564814814814814,0.4166666666666667,0.19444444444444445,0.8055555555555556,0.4837962962962963,0.5162037037037037
MEK Hussey,L Balaji,31,35,1,6,112.90322580645163,0.03225806451612903,0.1935483870967742,0.21953405017921146,0.1935483870967742,0.07526881720430108,0.9247311827956989,0.38933691756272404,0.610663082437276
MEK Hussey,M Morkel,22,15,0,3,68.18181818181817,0.0,0.13636363636363635,0.13257575757575754,0.13636363636363635,0.0,1.0,0.35037878787878785,0.6496212121212122
MEK Hussey,MA Starc,8,5,0,0,62.5,0.0,0.0,0.12152777777777776,0.0,0.0,1.0,0.3107638888888889,0.6892361111111112
MEK Hussey,MG Johnson,14,12,0,2,85.71428571428571,0.0,0.14285714285714285,0.16666666666666663,0.14285714285714285,0.0,1.0,0.369047619047619,0.6309523809523809
MEK Hussey,MJ McClenaghan,8,6,1,1,75.0,0.125,0.125,0.14583333333333331,0.125,0.2916666666666667,0.7083333333333333,0.28125,0.71875
MEK Hussey,MM Patel,17,22,0,4,129.41176470588235,0.0,0.23529411764705882,0.2516339869281045,0.23529411764705882,0.0,1.0,0.43464052287581695,0.565359477124183
MEK Hussey,P Awana,9,16,0,3,177.77777777777777,0.0,0.3333333333333333,0.34567901234567894,0.3333333333333333,0.0,1.0,0.5061728395061729,0.49382716049382713
MEK Hussey,P Kumar,8,15,0,3,187.5,0.0,0.375,0.36458333333333326,0.375,0.0,1.0,0.5260416666666666,0.47395833333333337
MEK Hussey,P Suyal,9,10,0,1,111.11111111111111,0.0,0.1111111111111111,0.21604938271604937,0.1111111111111111,0.0,1.0,0.38580246913580246,0.6141975308641976
MEK Hussey,PP Chawla,10,11,0,1,110.00000000000001,0.0,0.1,0.21388888888888888,0.1,0.0,1.0,0.3819444444444444,0.6180555555555556
MEK Hussey,Pankaj Singh,7,6,0,1,85.71428571428571,0.0,0.14285714285714285,0.16666666666666663,0.14285714285714285,0.0,1.0,0.369047619047619,0.6309523809523809
MEK Hussey,R Bhatia,10,13,0,1,130.0,0.0,0.1,0.25277777777777777,0.1,0.0,1.0,0.4013888888888889,0.5986111111111111
MEK Hussey,R Rampaul,9,8,0,1,88.88888888888889,0.0,0.1111111111111111,0.17283950617283947,0.1111111111111111,0.0,1.0,0.3641975308641975,0.6358024691358025
MEK Hussey,R Sathish,8,19,0,3,237.5,0.0,0.375,0.46180555555555547,0.375,0.0,1.0,0.5746527777777777,0.4253472222222223
MEK Hussey,R Shukla,8,19,0,4,237.5,0.0,0.5,0.46180555555555547,0.5,0.0,1.0,0.6059027777777777,0.3940972222222223
MEK Hussey,R Vinay Kumar,18,18,2,2,100.0,0.1111111111111111,0.1111111111111111,0.19444444444444442,0.1111111111111111,0.25925925925925924,0.7407407407407407,0.3101851851851852,0.6898148148148149
MEK Hussey,RJ Harris,11,16,0,3,145.45454545454547,0.0,0.2727272727272727,0.2828282828282828,0.2727272727272727,0.0,1.0,0.45959595959595956,0.5404040404040404
MEK Hussey,S Aravind,10,13,0,1,130.0,0.0,0.1,0.25277777777777777,0.1,0.0,1.0,0.4013888888888889,0.5986111111111111
MEK Hussey,SK Trivedi,24,36,0,4,150.0,0.0,0.16666666666666666,0.29166666666666663,0.16666666666666666,0.0,1.0,0.4375,0.5625
MEK Hussey,SK Warne,6,8,0,1,133.33333333333331,0.0,0.16666666666666666,0.2592592592592592,0.16666666666666666,0.0,1.0,0.4212962962962963,0.5787037037037037
MEK Hussey,SL Malinga,18,7,2,0,38.88888888888889,0.1111111111111111,0.0,0.07561728395061729,0.0,0.25925925925925924,0.7407407407407407,0.22299382716049382,0.7770061728395061
MEK Hussey,SMSM Senanayake,12,7,0,1,58.333333333333336,0.0,0.08333333333333333,0.11342592592592592,0.08333333333333333,0.0,1.0,0.3275462962962963,0.6724537037037037
MEK Hussey,SP Narine,20,12,2,0,60.0,0.1,0.0,0.11666666666666665,0.0,0.23333333333333336,0.7666666666666666,0.24999999999999997,0.75
MEK Hussey,SR Watson,20,22,0,2,110.00000000000001,0.0,0.1,0.21388888888888888,0.1,0.0,1.0,0.3819444444444444,0.6180555555555556
MEK Hussey,STR Binny,13,25,0,4,192.30769230769232,0.0,0.3076923076923077,0.3739316239316239,0.3076923076923077,0.0,1.0,0.5138888888888888,0.48611111111111116
MEK Hussey,SW Tait,12,2,1,0,16.666666666666664,0.08333333333333333,0.0,0.0324074074074074,0.0,0.19444444444444445,0.8055555555555556,0.2175925925925926,0.7824074074074074
MEK Hussey,Sandeep Sharma,6,2,1,0,33.33333333333333,0.16666666666666666,0.0,0.0648148148148148,0.0,0.3888888888888889,0.6111111111111112,0.18518518518518517,0.8148148148148149
MEK Hussey,VR Aaron,7,14,0,2,200.0,0.0,0.2857142857142857,0.38888888888888884,0.2857142857142857,0.0,1.0,0.5158730158730158,0.4841269841269842
MEK Hussey,YS Chahal,12,21,0,2,175.0,0.0,0.16666666666666666,0.34027777777777773,0.16666666666666666,0.0,1.0,0.4618055555555555,0.5381944444444444
MEK Hussey,Z Khan,6,0,2,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.05555555555555555,0.9444444444444444
MF Maharoof,A Nehra,7,10,0,2,142.85714285714286,0.0,0.2857142857142857,0.27777777777777773,0.2857142857142857,0.0,1.0,0.4603174603174603,0.5396825396825398
MF Maharoof,Harbhajan Singh,8,19,0,3,237.5,0.0,0.375,0.46180555555555547,0.375,0.0,1.0,0.5746527777777777,0.4253472222222223
MF Maharoof,Iqbal Abdulla,6,5,1,0,83.33333333333334,0.16666666666666666,0.0,0.16203703703703703,0.0,0.3888888888888889,0.6111111111111112,0.2337962962962963,0.7662037037037037
MF Maharoof,ST Jayasuriya,8,9,1,1,112.5,0.125,0.125,0.21874999999999997,0.125,0.2916666666666667,0.7083333333333333,0.3177083333333333,0.6822916666666667
MG Bracewell,CV Varun,6,7,0,1,116.66666666666667,0.0,0.16666666666666666,0.22685185185185183,0.16666666666666666,0.0,1.0,0.40509259259259256,0.5949074074074074
MG Bracewell,SP Narine,7,5,0,0,71.42857142857143,0.0,0.0,0.13888888888888887,0.0,0.0,1.0,0.3194444444444444,0.6805555555555556
MG Johnson,CH Morris,9,12,0,1,133.33333333333331,0.0,0.1111111111111111,0.2592592592592592,0.1111111111111111,0.0,1.0,0.4074074074074074,0.5925925925925926
MJ Clarke,Harbhajan Singh,9,11,1,2,122.22222222222223,0.1111111111111111,0.2222222222222222,0.2376543209876543,0.2222222222222222,0.25925925925925924,0.7407407407407407,0.3595679012345679,0.6404320987654322
MJ Clarke,Iqbal Abdulla,6,5,0,0,83.33333333333334,0.0,0.0,0.16203703703703703,0.0,0.0,1.0,0.3310185185185185,0.6689814814814815
MJ Clarke,JP Duminy,7,9,0,1,128.57142857142858,0.0,0.14285714285714285,0.25,0.14285714285714285,0.0,1.0,0.4107142857142857,0.5892857142857143
MJ Clarke,R Vinay Kumar,8,12,1,2,150.0,0.125,0.25,0.29166666666666663,0.25,0.2916666666666667,0.7083333333333333,0.38541666666666663,0.6145833333333334
MJ Clarke,V Pratap Singh,11,15,1,3,136.36363636363635,0.09090909090909091,0.2727272727272727,0.2651515151515151,0.2727272727272727,0.21212121212121213,0.7878787878787878,0.3977272727272727,0.6022727272727273
MJ Guptill,B Kumar,6,9,1,2,150.0,0.16666666666666666,0.3333333333333333,0.29166666666666663,0.3333333333333333,0.3888888888888889,0.6111111111111112,0.3819444444444444,0.6180555555555556
MJ Guptill,Mohammed Shami,9,17,0,4,188.88888888888889,0.0,0.4444444444444444,0.3672839506172839,0.4444444444444444,0.0,1.0,0.5447530864197531,0.45524691358024694
MJ Lumb,DE Bollinger,6,1,0,0,16.666666666666664,0.0,0.0,0.0324074074074074,0.0,0.0,1.0,0.2662037037037037,0.7337962962962963
MJ Lumb,JA Morkel,8,15,1,3,187.5,0.125,0.375,0.36458333333333326,0.375,0.2916666666666667,0.7083333333333333,0.45312499999999994,0.546875
MJ Lumb,PP Chawla,8,12,0,2,150.0,0.0,0.25,0.29166666666666663,0.25,0.0,1.0,0.4583333333333333,0.5416666666666667
MJ Lumb,R Sharma,9,7,0,0,77.77777777777779,0.0,0.0,0.15123456790123457,0.0,0.0,1.0,0.3256172839506173,0.6743827160493827
MJ Lumb,RP Singh,8,21,0,5,262.5,0.0,0.625,0.5104166666666666,0.625,0.0,1.0,0.6614583333333333,0.33854166666666674
MJ Lumb,RR Powar,7,8,0,2,114.28571428571428,0.0,0.2857142857142857,0.22222222222222218,0.2857142857142857,0.0,1.0,0.4325396825396825,0.5674603174603174
MJ Lumb,S Sreesanth,14,18,0,4,128.57142857142858,0.0,0.2857142857142857,0.25,0.2857142857142857,0.0,1.0,0.4464285714285714,0.5535714285714286
MJ Lumb,S Tyagi,9,17,0,3,188.88888888888889,0.0,0.3333333333333333,0.3672839506172839,0.3333333333333333,0.0,1.0,0.5169753086419753,0.4830246913580247
MJ Lumb,WPUJC Vaas,8,10,0,2,125.0,0.0,0.25,0.24305555555555552,0.25,0.0,1.0,0.4340277777777778,0.5659722222222222
MJ McClenaghan,Mustafizur Rahman,6,6,1,1,100.0,0.16666666666666666,0.16666666666666666,0.19444444444444442,0.16666666666666666,0.3888888888888889,0.6111111111111112,0.29166666666666663,0.7083333333333334
MJ Santner,DR Sams,7,8,1,2,114.28571428571428,0.14285714285714285,0.2857142857142857,0.22222222222222218,0.2857142857142857,0.3333333333333333,0.6666666666666667,0.3492063492063492,0.6507936507936508
MJ Santner,JJ Bumrah,9,5,0,0,55.55555555555556,0.0,0.0,0.10802469135802469,0.0,0.0,1.0,0.30401234567901236,0.6959876543209876
MJ Santner,R Dhawan,7,2,0,0,28.57142857142857,0.0,0.0,0.055555555555555546,0.0,0.0,1.0,0.2777777777777778,0.7222222222222222
MK Lomror,AR Patel,6,6,0,0,100.0,0.0,0.0,0.19444444444444442,0.0,0.0,1.0,0.3472222222222222,0.6527777777777778
MK Lomror,JL Pattinson,6,8,0,1,133.33333333333331,0.0,0.16666666666666666,0.2592592592592592,0.16666666666666666,0.0,1.0,0.4212962962962963,0.5787037037037037
MK Lomror,K Rabada,6,1,1,0,16.666666666666664,0.16666666666666666,0.0,0.0324074074074074,0.0,0.3888888888888889,0.6111111111111112,0.16898148148148148,0.8310185185185185
MK Lomror,M Markande,7,15,0,2,214.28571428571428,0.0,0.2857142857142857,0.4166666666666666,0.2857142857142857,0.0,1.0,0.5297619047619047,0.47023809523809534
MK Lomror,R Ashwin,13,12,1,1,92.3076923076923,0.07692307692307693,0.07692307692307693,0.17948717948717946,0.07692307692307693,0.17948717948717952,0.8205128205128205,0.3141025641025641,0.6858974358974359
MK Lomror,SP Narine,11,24,1,3,218.18181818181816,0.09090909090909091,0.2727272727272727,0.42424242424242414,0.2727272727272727,0.21212121212121213,0.7878787878787878,0.47727272727272724,0.5227272727272727
MK Lomror,Yash Thakur,9,23,2,4,255.55555555555554,0.2222222222222222,0.4444444444444444,0.4969135802469135,0.4444444444444444,0.5185185185185185,0.4814814814814815,0.4799382716049382,0.5200617283950618
MK Pandey,A Mishra,46,63,2,8,136.95652173913044,0.043478260869565216,0.17391304347826086,0.2663043478260869,0.17391304347826086,0.10144927536231885,0.8985507246376812,0.40126811594202894,0.5987318840579711
MK Pandey,A Mithun,6,3,0,0,50.0,0.0,0.0,0.09722222222222221,0.0,0.0,1.0,0.2986111111111111,0.7013888888888888
MK Pandey,A Nehra,10,6,0,1,60.0,0.0,0.1,0.11666666666666665,0.1,0.0,1.0,0.3333333333333333,0.6666666666666667
MK Pandey,A Symonds,6,9,0,1,150.0,0.0,0.16666666666666666,0.29166666666666663,0.16666666666666666,0.0,1.0,0.4375,0.5625
MK Pandey,A Zampa,7,2,1,0,28.57142857142857,0.14285714285714285,0.0,0.055555555555555546,0.0,0.3333333333333333,0.6666666666666667,0.19444444444444445,0.8055555555555556
MK Pandey,AB McDonald,6,11,1,2,183.33333333333331,0.16666666666666666,0.3333333333333333,0.3564814814814814,0.3333333333333333,0.3888888888888889,0.6111111111111112,0.4143518518518518,0.5856481481481481
MK Pandey,AJ Tye,8,7,0,0,87.5,0.0,0.0,0.17013888888888887,0.0,0.0,1.0,0.3350694444444444,0.6649305555555556
MK Pandey,AR Patel,34,24,1,1,70.58823529411765,0.029411764705882353,0.029411764705882353,0.1372549019607843,0.029411764705882353,0.06862745098039216,0.9313725490196079,0.3088235294117647,0.6911764705882353
MK Pandey,AS Joseph,7,3,0,0,42.857142857142854,0.0,0.0,0.08333333333333331,0.0,0.0,1.0,0.29166666666666663,0.7083333333333334
MK Pandey,AS Roy,10,8,1,1,80.0,0.1,0.1,0.15555555555555553,0.1,0.23333333333333336,0.7666666666666666,0.2944444444444444,0.7055555555555556
MK Pandey,Ankit Sharma,6,2,1,0,33.33333333333333,0.16666666666666666,0.0,0.0648148148148148,0.0,0.3888888888888889,0.6111111111111112,0.18518518518518517,0.8148148148148149
MK Pandey,Arshdeep Singh,7,4,0,0,57.14285714285714,0.0,0.0,0.11111111111111109,0.0,0.0,1.0,0.3055555555555555,0.6944444444444444
MK Pandey,B Kumar,16,19,2,1,118.75,0.125,0.0625,0.23090277777777773,0.0625,0.2916666666666667,0.7083333333333333,0.3081597222222222,0.6918402777777778
MK Pandey,B Lee,9,11,0,1,122.22222222222223,0.0,0.1111111111111111,0.2376543209876543,0.1111111111111111,0.0,1.0,0.3966049382716049,0.6033950617283951
MK Pandey,BA Bhatt,9,6,0,0,66.66666666666666,0.0,0.0,0.1296296296296296,0.0,0.0,1.0,0.31481481481481477,0.6851851851851852
MK Pandey,BA Stokes,7,19,0,3,271.42857142857144,0.0,0.42857142857142855,0.5277777777777778,0.42857142857142855,0.0,1.0,0.621031746031746,0.37896825396825395
MK Pandey,BB Sran,19,16,0,2,84.21052631578947,0.0,0.10526315789473684,0.1637426900584795,0.10526315789473684,0.0,1.0,0.35818713450292394,0.6418128654970761
MK Pandey,Bipul Sharma,18,21,0,1,116.66666666666667,0.0,0.05555555555555555,0.22685185185185183,0.05555555555555555,0.0,1.0,0.37731481481481477,0.6226851851851852
MK Pandey,C de Grandhomme,6,17,0,3,283.33333333333337,0.0,0.5,0.5509259259259259,0.5,0.0,1.0,0.650462962962963,0.349537037037037
MK Pandey,CH Morris,30,40,0,6,133.33333333333331,0.0,0.2,0.2592592592592592,0.2,0.0,1.0,0.4296296296296296,0.5703703703703704
MK Pandey,CJ Anderson,7,14,0,2,200.0,0.0,0.2857142857142857,0.38888888888888884,0.2857142857142857,0.0,1.0,0.5158730158730158,0.4841269841269842
MK Pandey,CJ Jordan,8,3,1,0,37.5,0.125,0.0,0.07291666666666666,0.0,0.2916666666666667,0.7083333333333333,0.21354166666666663,0.7864583333333334
MK Pandey,CRD Fernando,8,8,1,2,100.0,0.125,0.25,0.19444444444444442,0.25,0.2916666666666667,0.7083333333333333,0.3368055555555555,0.6631944444444444
MK Pandey,CV Varun,16,17,0,0,106.25,0.0,0.0,0.20659722222222218,0.0,0.0,1.0,0.3532986111111111,0.6467013888888888
MK Pandey,D Pretorius,6,5,0,0,83.33333333333334,0.0,0.0,0.16203703703703703,0.0,0.0,1.0,0.3310185185185185,0.6689814814814815
MK Pandey,DL Vettori,10,8,1,1,80.0,0.1,0.1,0.15555555555555553,0.1,0.23333333333333336,0.7666666666666666,0.2944444444444444,0.7055555555555556
MK Pandey,DP Nannes,6,5,0,0,83.33333333333334,0.0,0.0,0.16203703703703703,0.0,0.0,1.0,0.3310185185185185,0.6689814814814815
MK Pandey,DS Kulkarni,13,8,1,0,61.53846153846154,0.07692307692307693,0.0,0.11965811965811965,0.0,0.17948717948717952,0.8205128205128205,0.26495726495726496,0.7350427350427351
MK Pandey,DT Christian,8,15,0,3,187.5,0.0,0.375,0.36458333333333326,0.375,0.0,1.0,0.5260416666666666,0.47395833333333337
MK Pandey,DW Steyn,27,26,0,4,96.29629629629629,0.0,0.14814814814814814,0.18724279835390942,0.14814814814814814,0.0,1.0,0.38065843621399176,0.6193415637860082
MK Pandey,HH Pandya,15,22,1,1,146.66666666666666,0.06666666666666667,0.06666666666666667,0.28518518518518515,0.06666666666666667,0.15555555555555556,0.8444444444444444,0.37037037037037035,0.6296296296296297
MK Pandey,HV Patel,10,5,0,0,50.0,0.0,0.0,0.09722222222222221,0.0,0.0,1.0,0.2986111111111111,0.7013888888888888
MK Pandey,Harbhajan Singh,34,26,3,2,76.47058823529412,0.08823529411764706,0.058823529411764705,0.1486928104575163,0.058823529411764705,0.2058823529411765,0.7941176470588235,0.2875816993464052,0.7124183006535948
